Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35,Item_36,Item_37,Item_38,Item_39,Item_40,Item_41,Item_42,Item_43,Item_44,Item_45,Item_46,Item_47,Item_48,Item_49,Item_50,Item_51,Item_52,Item_53,Item_54,Item_55,Item_56,Item_57,Item_58,Item_59,Item_60,Item_61,Item_62,Item_63,Item_64,Item_65,Item_66,Item_67,Item_68,Item_69,Item_70,Item_71,Item_72,Item_73,Item_74,Item_75,Item_76,Item_77,Item_78,Item_79,Item_80,Item_81,Item_82,Item_83,Item_84,Item_85,Item_86,Item_87,Item_88,Item_89,Item_90,Item_91,Item_92,Item_93,Item_94,Item_95,Item_96,Item_97,Item_98,Item_99,Item_100,Item_101,Item_102,Item_103,Item_104,Item_105,Item_106,Item_107,Item_108,Item_109,Item_110,Item_111,Item_112,Item_113,Item_114,Item_115,Item_116,Item_117,Item_118,Item_119,Item_120,Item_121,Item_122,Item_123,Item_124,Item_125,Item_126,Item_127,Item_128,Item_129,Item_130,Item_131,Item_132,Item_133,Item_134,Item_135,Item_136,Item_137,Item_138,Item_139,Item_140,Item_141,Item_142,Item_143,Item_144,Item_145,Item_146,Item_147,Item_148,Item_149,Item_150,Item_151,Item_152,Item_153,Item_154,Item_155,Total_Score,Rating,Odometer_Reading,Estimated_Repair_Cost
0.38,0.76,0.38,0.38,0.76,0.76,0.76,0.0,0.38,0.0,0.38,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.76,0.0,0.38,0.76,0.76,0.0,0.76,0.0,0.76,0.0,0.38,0.76,0.76,0.38,0.76,0.76,0.0,0.76,0.0,0.38,0.76,0.38,0.38,0.38,0.38,0.76,0.76,0.38,0.76,0.38,0.76,0.0,0.38,0.76,0.76,0.76,0.0,0.0,0.76,0.76,0.76,0.76,0.0,0.76,0.0,0.76,0.76,0.76,0.76,0.76,0.0,0.76,0.38,0.76,0.76,0.0,0.76,0.76,0.38,0.76,0.38,0.38,0.0,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.38,0.38,0.76,0.0,0.0,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.0,0.76,0.76,0.38,0.76,0.76,0.0,0.76,0.0,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.38,0.38,0.38,0.38,0.38,0.76,0.76,0.76,0.38,0.38,0.0,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.0,0.38,0.76,0.76,0.0,0.38,0.76,0.76,0.0,0.38,0.38,0.38,0.76,603.06,Average,109244,28057
0.73,0.73,0.73,0.36,0.36,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.73,0.73,0.73,0.0,0.73,0.0,0.36,0.36,0.73,0.73,0.73,0.0,0.0,0.73,0.36,0.0,0.73,0.0,0.73,0.36,0.73,0.73,0.73,0.73,0.73,0.73,0.0,0.73,0.0,0.73,0.73,0.36,0.73,0.73,0.73,0.36,0.0,0.73,0.73,0.0,0.36,0.73,0.73,0.36,0.0,0.36,0.0,0.73,0.73,0.73,0.73,0.0,0.73,0.0,0.36,0.0,0.73,0.73,0.73,0.73,0.0,0.73,0.73,0.73,0.0,0.73,0.0,0.73,0.73,0.73,0.73,0.73,0.36,0.73,0.73,0.73,0.36,0.73,0.73,0.73,0.73,0.0,0.73,0.0,0.0,0.73,0.73,0.73,0.0,0.0,0.36,0.73,0.73,0.36,0.0,0.0,0.73,0.73,0.73,0.73,0.73,0.36,0.36,0.73,0.73,0.73,0.73,0.0,0.36,0.73,0.73,0.0,0.73,0.73,0.36,0.73,0.36,0.36,0.73,0.73,0.0,0.36,0.73,0.73,0.73,0.73,0.0,0.0,0.0,0.36,0.73,0.36,0.0,0.73,0.73,0.73,0.73,0.73,0.36,0.73,0.73,550.8899999999998,Average,95006,26835
0.0,0.8,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.8,0.4,0.4,0.4,0.8,0.4,0.4,0.8,0.4,0.8,0.8,0.4,0.8,0.0,0.4,0.4,0.8,0.4,0.8,0.4,0.8,0.8,0.0,0.8,0.8,0.4,0.4,0.8,0.4,0.0,0.8,0.4,0.0,0.0,0.4,0.8,0.8,0.4,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.0,0.8,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.8,0.8,0.8,0.4,0.8,0.4,0.8,0.4,0.4,0.8,0.8,0.8,0.8,0.0,0.8,0.0,0.0,0.4,0.4,0.8,0.4,0.8,0.0,0.0,0.4,0.4,0.8,0.8,0.4,0.8,0.8,0.8,0.8,0.8,0.4,0.0,0.4,0.8,0.0,0.4,0.4,0.8,0.8,0.0,0.0,0.8,0.8,0.8,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.8,0.4,0.0,0.8,0.0,0.0,0.8,0.8,0.4,0.0,0.8,0.0,0.4,0.8,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.4,0.8,625.6000000000001,Average,97102,21515
0.77,0.77,0.0,0.77,0.77,0.77,0.38,0.77,0.77,0.77,0.77,0.77,0.77,0.38,0.38,0.77,0.38,0.77,0.77,0.77,0.77,0.77,0.0,0.77,0.38,0.77,0.77,0.77,0.77,0.38,0.38,0.77,0.77,0.0,0.77,0.77,0.38,0.77,0.77,0.77,0.77,0.0,0.38,0.38,0.77,0.0,0.77,0.77,0.77,0.38,0.77,0.0,0.77,0.38,0.77,0.77,0.0,0.0,0.38,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.38,0.77,0.77,0.0,0.77,0.77,0.38,0.77,0.38,0.77,0.0,0.77,0.77,0.77,0.38,0.38,0.0,0.77,0.0,0.77,0.0,0.77,0.38,0.0,0.77,0.38,0.38,0.77,0.77,0.77,0.77,0.0,0.38,0.77,0.77,0.38,0.77,0.0,0.38,0.77,0.77,0.77,0.77,0.0,0.38,0.38,0.0,0.77,0.77,0.38,0.77,0.77,0.38,0.38,0.77,0.77,0.0,0.0,0.38,0.77,0.38,0.77,0.77,0.77,0.0,0.38,0.77,0.38,0.0,0.77,0.0,0.77,0.77,0.38,0.77,0.38,0.77,0.38,0.77,0.0,0.77,0.77,0.77,0.0,0.38,0.77,0.77,0.77,639.6299999999999,Average,104899,28468
0.38,0.77,0.77,0.38,0.77,0.38,0.38,0.77,0.0,0.38,0.77,0.77,0.0,0.77,0.38,0.77,0.0,0.0,0.77,0.0,0.38,0.77,0.38,0.38,0.38,0.0,0.77,0.77,0.77,0.0,0.38,0.77,0.77,0.38,0.0,0.77,0.38,0.77,0.38,0.38,0.77,0.77,0.77,0.38,0.38,0.77,0.38,0.77,0.0,0.77,0.38,0.38,0.38,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.38,0.0,0.77,0.0,0.77,0.38,0.77,0.77,0.77,0.38,0.77,0.77,0.77,0.77,0.77,0.77,0.0,0.77,0.77,0.77,0.0,0.38,0.38,0.77,0.77,0.77,0.0,0.77,0.38,0.38,0.77,0.0,0.77,0.77,0.77,0.77,0.38,0.77,0.77,0.38,0.38,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.38,0.38,0.77,0.0,0.38,0.0,0.77,0.77,0.77,0.77,0.77,0.77,0.38,0.0,0.77,0.77,0.38,0.38,0.77,0.77,0.0,0.77,0.38,0.77,0.38,0.77,0.38,0.38,0.77,0.38,0.0,0.38,0.38,0.77,0.77,0.77,0.77,0.38,0.77,0.0,0.77,0.38,0.77,0.38,0.38,0.0,614.6899999999998,Average,98150,23426
0.69,0.69,0.69,0.0,0.35,0.69,0.35,0.69,0.35,0.69,0.35,0.69,0.0,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.0,0.69,0.35,0.0,0.69,0.35,0.35,0.69,0.69,0.69,0.35,0.69,0.69,0.69,0.35,0.69,0.35,0.69,0.69,0.0,0.69,0.35,0.35,0.35,0.0,0.69,0.69,0.35,0.35,0.69,0.69,0.35,0.0,0.69,0.69,0.69,0.0,0.69,0.69,0.0,0.35,0.35,0.69,0.35,0.35,0.35,0.69,0.69,0.35,0.35,0.35,0.69,0.35,0.69,0.35,0.35,0.69,0.69,0.35,0.69,0.69,0.69,0.69,0.35,0.35,0.35,0.35,0.0,0.0,0.69,0.69,0.69,0.35,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.35,0.35,0.69,0.69,0.69,0.69,0.35,0.69,0.69,0.69,0.0,0.69,0.69,0.69,0.35,0.69,0.69,0.69,0.0,0.69,0.69,0.69,0.35,0.69,0.0,0.69,0.69,0.35,0.0,0.69,0.0,0.69,0.35,0.69,0.69,0.69,0.69,0.0,0.35,0.35,0.69,0.69,0.69,581.9799999999994,Average,121675,24374
0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.39,0.0,0.39,0.78,0.39,0.0,0.78,0.78,0.39,0.78,0.78,0.78,0.0,0.0,0.0,0.78,0.78,0.78,0.0,0.78,0.39,0.39,0.39,0.78,0.78,0.78,0.78,0.0,0.0,0.78,0.0,0.78,0.78,0.0,0.0,0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.39,0.78,0.0,0.78,0.39,0.78,0.78,0.78,0.0,0.78,0.78,0.78,0.39,0.78,0.39,0.0,0.39,0.78,0.0,0.39,0.78,0.39,0.39,0.39,0.39,0.78,0.78,0.0,0.0,0.39,0.78,0.0,0.78,0.78,0.78,0.78,0.39,0.39,0.78,0.78,0.0,0.78,0.78,0.39,0.0,0.0,0.78,0.78,0.0,0.78,0.39,0.78,0.78,0.0,0.39,0.78,0.78,0.78,0.78,0.78,0.0,0.39,0.39,0.0,0.39,0.78,0.39,0.0,0.39,0.78,0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.78,0.78,0.39,0.39,0.78,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.78,0.0,0.78,0.78,0.39,0.39,0.78,0.0,0.78,0.39,0.78,0.78,0.78,0.78,0.39,0.0,0.0,601.7699999999992,Average,120627,26349
0.0,0.64,0.64,0.0,0.64,0.0,0.32,0.64,0.64,0.64,0.64,0.64,0.0,0.64,0.64,0.32,0.0,0.64,0.64,0.64,0.64,0.0,0.64,0.64,0.0,0.32,0.64,0.64,0.64,0.64,0.32,0.32,0.32,0.32,0.32,0.64,0.64,0.64,0.32,0.64,0.0,0.64,0.32,0.64,0.64,0.64,0.32,0.64,0.64,0.32,0.32,0.32,0.0,0.32,0.64,0.64,0.64,0.32,0.32,0.64,0.64,0.64,0.64,0.32,0.64,0.0,0.0,0.64,0.32,0.0,0.0,0.64,0.64,0.0,0.64,0.64,0.32,0.32,0.32,0.64,0.0,0.64,0.64,0.64,0.64,0.64,0.32,0.64,0.32,0.64,0.64,0.32,0.64,0.64,0.64,0.64,0.64,0.32,0.64,0.32,0.0,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.32,0.64,0.64,0.32,0.0,0.64,0.64,0.64,0.0,0.0,0.64,0.64,0.32,0.64,0.64,0.32,0.32,0.64,0.64,0.32,0.32,0.64,0.64,0.64,0.32,0.64,0.64,0.64,0.0,0.64,0.64,0.64,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.32,0.64,0.0,0.64,539.1999999999996,Average,95242,27836
0.39,0.78,0.39,0.39,0.39,0.0,0.39,0.78,0.0,0.78,0.39,0.78,0.39,0.78,0.78,0.0,0.39,0.0,0.39,0.39,0.0,0.78,0.78,0.78,0.78,0.0,0.78,0.78,0.39,0.39,0.0,0.78,0.78,0.0,0.39,0.0,0.78,0.78,0.0,0.39,0.78,0.78,0.78,0.78,0.78,0.78,0.0,0.78,0.78,0.0,0.39,0.78,0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.0,0.78,0.0,0.78,0.0,0.78,0.39,0.78,0.0,0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.39,0.78,0.39,0.39,0.78,0.78,0.0,0.39,0.78,0.78,0.0,0.78,0.78,0.78,0.78,0.39,0.78,0.78,0.78,0.0,0.78,0.39,0.78,0.78,0.78,0.0,0.78,0.39,0.78,0.39,0.39,0.39,0.39,0.39,0.0,0.39,0.39,0.78,0.78,0.39,0.39,0.78,0.39,0.0,0.39,0.39,0.39,0.78,0.78,0.39,0.78,0.78,0.39,0.39,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.78,0.78,0.78,0.78,0.39,0.78,0.78,0.78,636.4799999999991,Average,127216,26058
0.62,0.31,0.62,0.62,0.0,0.0,0.62,0.62,0.62,0.0,0.31,0.62,0.0,0.31,0.0,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.31,0.62,0.62,0.0,0.62,0.31,0.62,0.62,0.62,0.62,0.31,0.31,0.62,0.62,0.31,0.62,0.0,0.62,0.62,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.62,0.31,0.31,0.62,0.62,0.62,0.31,0.31,0.62,0.62,0.0,0.31,0.0,0.0,0.62,0.0,0.62,0.62,0.0,0.62,0.31,0.62,0.0,0.31,0.31,0.62,0.31,0.62,0.31,0.62,0.62,0.62,0.31,0.62,0.0,0.0,0.62,0.62,0.31,0.62,0.31,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.0,0.0,0.62,0.62,0.0,0.0,0.62,0.31,0.62,0.62,0.0,0.0,0.0,0.62,0.62,0.62,0.31,0.62,0.62,0.0,0.31,0.62,0.62,0.0,0.62,0.62,0.62,0.31,514.6000000000005,Average,114561,22597
0.76,0.76,0.76,0.38,0.0,0.0,0.38,0.38,0.0,0.76,0.76,0.76,0.38,0.76,0.38,0.76,0.76,0.76,0.0,0.38,0.76,0.38,0.38,0.38,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.38,0.76,0.76,0.0,0.76,0.76,0.76,0.0,0.38,0.0,0.76,0.76,0.38,0.0,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.38,0.76,0.0,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.0,0.38,0.38,0.38,0.76,0.38,0.38,0.0,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.0,0.38,0.38,0.0,0.76,0.76,0.76,0.76,0.76,0.38,0.0,0.0,0.38,0.38,0.0,0.76,0.76,0.38,0.76,0.0,0.0,0.76,0.38,0.76,0.76,0.76,0.38,0.76,0.0,0.76,0.0,0.0,0.38,0.76,0.0,0.76,0.76,0.76,0.76,0.0,0.76,0.38,0.0,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.38,0.38,0.0,0.76,0.38,0.38,0.76,0.76,0.38,616.36,Average,122756,22692
0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.37,0.75,0.75,0.0,0.75,0.37,0.75,0.75,0.0,0.75,0.75,0.37,0.75,0.75,0.75,0.75,0.0,0.75,0.37,0.75,0.75,0.0,0.0,0.75,0.75,0.37,0.75,0.37,0.75,0.75,0.75,0.75,0.37,0.37,0.0,0.37,0.37,0.37,0.75,0.37,0.75,0.0,0.37,0.37,0.75,0.37,0.75,0.75,0.37,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.37,0.75,0.75,0.37,0.0,0.75,0.37,0.37,0.37,0.0,0.75,0.75,0.75,0.75,0.37,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.37,0.75,0.75,0.75,0.75,0.37,0.37,0.75,0.37,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.37,0.75,0.75,0.75,0.75,0.37,0.37,0.37,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.37,0.37,0.0,0.37,0.75,0.0,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.37,0.37,0.75,0.37,0.75,0.75,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.75,622.8400000000001,Average,123931,25659
0.63,0.63,0.32,0.63,0.63,0.32,0.63,0.63,0.0,0.63,0.63,0.32,0.0,0.32,0.32,0.63,0.0,0.0,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.63,0.32,0.32,0.0,0.63,0.32,0.32,0.0,0.63,0.32,0.63,0.63,0.63,0.63,0.63,0.0,0.32,0.63,0.63,0.0,0.63,0.0,0.32,0.63,0.32,0.63,0.63,0.32,0.32,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.0,0.32,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.32,0.63,0.0,0.63,0.63,0.32,0.32,0.63,0.63,0.63,0.32,0.63,0.32,0.63,0.32,0.0,0.32,0.63,0.63,0.63,0.63,0.63,0.0,0.32,0.0,0.63,0.63,0.0,0.63,0.63,0.63,0.0,0.0,0.63,0.63,0.63,0.63,0.32,0.63,0.63,0.63,0.0,0.63,0.0,0.32,0.0,0.63,0.0,0.63,0.0,0.32,0.63,0.63,0.0,0.0,0.32,0.63,0.63,0.63,0.63,0.63,0.0,0.0,0.32,0.63,0.32,0.63,0.63,0.0,0.63,0.63,0.63,0.32,0.63,0.32,0.32,0.32,523.9,Average,125469,22382
0.82,0.41,0.82,0.82,0.82,0.82,0.41,0.82,0.82,0.41,0.0,0.82,0.41,0.41,0.0,0.41,0.0,0.82,0.0,0.82,0.82,0.82,0.41,0.41,0.0,0.82,0.82,0.0,0.82,0.82,0.82,0.82,0.82,0.82,0.0,0.0,0.41,0.41,0.0,0.41,0.41,0.0,0.82,0.0,0.0,0.41,0.82,0.82,0.41,0.0,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.41,0.82,0.0,0.41,0.0,0.41,0.82,0.0,0.82,0.82,0.82,0.0,0.41,0.41,0.41,0.0,0.82,0.82,0.82,0.82,0.82,0.82,0.41,0.41,0.82,0.41,0.41,0.0,0.82,0.82,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.82,0.82,0.41,0.0,0.82,0.0,0.82,0.0,0.82,0.41,0.82,0.41,0.82,0.41,0.0,0.82,0.41,0.41,0.82,0.82,0.82,0.82,0.41,0.82,0.82,0.82,0.82,0.82,0.82,0.41,0.41,0.82,0.41,0.82,0.82,0.82,0.41,0.0,0.0,0.41,0.82,0.0,0.41,0.41,0.41,0.82,0.82,0.41,0.82,0.0,0.82,0.82,0.0,0.82,0.0,0.82,0.0,0.82,0.82,613.3600000000007,Average,101722,22228
0.58,0.29,0.58,0.58,0.29,0.58,0.29,0.58,0.29,0.58,0.58,0.58,0.29,0.58,0.58,0.58,0.58,0.58,0.29,0.29,0.58,0.29,0.29,0.58,0.58,0.58,0.58,0.29,0.29,0.58,0.0,0.58,0.58,0.58,0.0,0.58,0.0,0.58,0.0,0.29,0.29,0.29,0.58,0.0,0.58,0.58,0.58,0.58,0.29,0.58,0.58,0.58,0.29,0.29,0.58,0.58,0.29,0.58,0.0,0.29,0.29,0.58,0.29,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.29,0.58,0.58,0.58,0.58,0.58,0.29,0.29,0.29,0.29,0.58,0.0,0.58,0.58,0.58,0.58,0.58,0.0,0.58,0.58,0.58,0.29,0.58,0.58,0.58,0.29,0.58,0.58,0.58,0.0,0.58,0.29,0.29,0.29,0.29,0.58,0.58,0.58,0.58,0.58,0.0,0.58,0.58,0.58,0.29,0.29,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.29,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.29,0.29,0.29,0.58,0.58,0.0,0.58,0.29,0.29,0.58,0.0,0.58,0.0,0.58,0.0,0.58,0.0,517.9399999999998,Average,105362,23361
0.76,0.76,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.38,0.38,0.76,0.76,0.76,0.38,0.38,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.0,0.76,0.0,0.76,0.38,0.76,0.0,0.0,0.76,0.76,0.76,0.76,0.0,0.38,0.76,0.38,0.0,0.76,0.0,0.76,0.0,0.38,0.76,0.0,0.76,0.38,0.38,0.76,0.0,0.76,0.0,0.76,0.38,0.38,0.38,0.76,0.76,0.76,0.0,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.0,0.76,0.38,0.76,0.0,0.38,0.38,0.0,0.76,0.76,0.38,0.76,0.76,0.76,0.38,0.0,0.38,0.76,0.38,0.0,0.0,0.38,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.0,0.76,0.38,0.76,0.76,0.38,0.76,0.76,0.76,0.76,0.76,0.38,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.38,0.76,0.76,0.0,0.38,0.38,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.38,0.38,0.0,0.76,633.8399999999998,Average,92751,24378
0.67,0.67,0.67,0.67,0.34,0.0,0.67,0.34,0.34,0.34,0.67,0.67,0.67,0.67,0.34,0.67,0.34,0.67,0.67,0.67,0.67,0.0,0.0,0.67,0.67,0.0,0.67,0.67,0.67,0.67,0.67,0.34,0.67,0.0,0.67,0.67,0.34,0.67,0.34,0.0,0.67,0.0,0.67,0.67,0.34,0.34,0.67,0.34,0.34,0.34,0.67,0.34,0.67,0.34,0.0,0.0,0.0,0.34,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.34,0.67,0.34,0.67,0.34,0.0,0.34,0.34,0.34,0.67,0.0,0.0,0.0,0.67,0.67,0.34,0.34,0.0,0.67,0.67,0.67,0.67,0.67,0.34,0.67,0.34,0.34,0.67,0.67,0.67,0.67,0.34,0.0,0.0,0.67,0.34,0.34,0.67,0.67,0.67,0.0,0.34,0.67,0.67,0.67,0.34,0.67,0.67,0.34,0.67,0.67,0.34,0.34,0.67,0.0,0.67,0.67,0.67,0.0,0.67,0.34,0.0,0.34,0.0,0.34,0.67,0.67,0.34,0.34,0.0,0.67,0.67,0.67,0.0,0.67,0.67,0.34,0.0,0.67,0.67,0.0,0.67,0.67,0.67,0.34,0.67,0.67,0.67,0.34,0.34,520.6199999999998,Average,92963,27135
0.31,0.63,0.0,0.31,0.0,0.31,0.0,0.63,0.63,0.0,0.63,0.0,0.63,0.31,0.63,0.63,0.31,0.63,0.63,0.63,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.63,0.63,0.31,0.31,0.63,0.31,0.63,0.0,0.63,0.63,0.63,0.31,0.31,0.63,0.63,0.63,0.63,0.31,0.63,0.63,0.31,0.0,0.0,0.63,0.31,0.63,0.63,0.63,0.31,0.63,0.63,0.63,0.63,0.0,0.63,0.0,0.63,0.63,0.63,0.31,0.63,0.31,0.31,0.31,0.63,0.63,0.63,0.63,0.0,0.63,0.31,0.63,0.63,0.0,0.63,0.63,0.63,0.63,0.31,0.63,0.0,0.63,0.0,0.63,0.63,0.63,0.31,0.63,0.31,0.63,0.63,0.63,0.31,0.63,0.63,0.63,0.63,0.0,0.63,0.0,0.63,0.63,0.0,0.31,0.63,0.31,0.31,0.63,0.63,0.31,0.31,0.31,0.63,0.31,0.0,0.63,0.31,0.31,0.0,0.31,0.63,0.63,0.63,0.63,0.63,0.31,0.63,0.63,0.63,0.63,0.63,0.31,0.63,0.63,0.63,0.63,0.0,0.0,0.31,0.63,0.0,0.0,0.63,0.31,0.63,0.63,0.31,0.31,512.1000000000001,Average,129495,25276
0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.38,0.38,0.75,0.75,0.0,0.75,0.75,0.38,0.0,0.75,0.38,0.75,0.38,0.75,0.0,0.0,0.75,0.75,0.75,0.75,0.75,0.38,0.75,0.75,0.75,0.38,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.38,0.38,0.75,0.75,0.38,0.38,0.75,0.75,0.75,0.75,0.75,0.38,0.75,0.38,0.0,0.38,0.75,0.38,0.38,0.75,0.38,0.38,0.75,0.75,0.75,0.75,0.38,0.75,0.75,0.75,0.75,0.75,0.38,0.38,0.75,0.38,0.75,0.75,0.75,0.38,0.38,0.75,0.75,0.75,0.0,0.75,0.75,0.38,0.0,0.75,0.75,0.75,0.0,0.38,0.75,0.38,0.38,0.75,0.75,0.0,0.75,0.38,0.38,0.75,0.0,0.75,0.38,0.75,0.38,0.75,0.75,0.0,0.38,0.75,0.75,0.75,0.75,0.38,0.75,0.75,0.0,0.0,0.38,0.75,0.38,0.75,0.38,0.0,0.0,0.38,0.75,0.75,0.75,0.38,0.75,0.0,0.75,0.38,0.0,0.38,0.75,613.9099999999996,Average,126620,26817
0.31,0.31,0.62,0.62,0.62,0.62,0.31,0.62,0.62,0.62,0.31,0.62,0.31,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.31,0.31,0.31,0.0,0.0,0.31,0.31,0.31,0.62,0.0,0.62,0.62,0.0,0.62,0.31,0.31,0.62,0.31,0.62,0.62,0.62,0.31,0.0,0.62,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.31,0.31,0.62,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.62,0.0,0.31,0.31,0.62,0.62,0.31,0.31,0.62,0.62,0.62,0.62,0.62,0.0,0.31,0.62,0.62,0.62,0.62,0.31,0.62,0.31,0.31,0.0,0.0,0.62,0.31,0.62,0.62,0.31,0.62,0.62,0.0,0.0,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.0,0.62,0.62,0.62,0.62,0.31,0.0,0.31,0.62,0.31,0.62,0.0,0.62,0.62,0.0,0.62,0.62,0.62,0.62,0.0,0.62,0.62,0.31,0.31,0.31,0.31,0.62,0.62,0.0,0.62,0.31,0.31,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.31,0.31,0.31,526.3800000000003,Average,112525,23636
